Review Text,Username,Rating
Kirim Saldo ke BCA transaksi gagal tapi di history nya berhasil gua cek saldo ternyata kepotong gua cek ke Akun BCA Bini gua ternyata Ngk masuk ini gimana nih lewat pusat bantuan tanggapan nya transaksi sukses pusat bantuan tuh yg admin live jangan yang computer tolol,ali bin krisna,1
Jelek banget la aplikasi ini Live chat tidak berfungsi Saldo udh ketarik tapi token listrik ngga dikirim kirim Aduan pengajuan melalui live chatt apaa Ngga bisa diketik aneh bgtt,aulia wulan,1
Naik terus harga pulsa curek,Dicky Oukey,1
Saya sudah topup saldo linkaja lewat indomarttransaksi suksestapi saldo gak masuk udah x jamchat live kata nya tenang saldo udah berhasil masuk tapi tetep aja gak adakok link jadi gini iyatopup nya rb,Asep Azhar,5
aplikasi ga guna Mau tarik uang sendiri di Alfamart aja eror terus proses verifikasi juga lama bubarin aja bos apknya enakan pakai gopay tanggung jawab mau ngambil duit sendiri aja verifikasi gagal terus,Harun alrsyd,1
Seenaknya motong saldo uang orang tapi no token listrik belum dikasih sampai sekarang Sudah laporan ke cs hasilnya tetep belum dikirim no token listrikny Kecewa berat,Yoga Yudha Pratama,1
Ini apk apaan Dari kemarin transaksi beli token listrik gk masuk Di minta kode token gk dikirim tp saldo berkurang,mat padang,1
Beli token listrik ngk masuk Ngk ada proses,Agham Banks,1
APLIKASI PENIPU MERUGIKAN ORANG semoga semua orang membaca agar tidak mengalami pengalaman buruk yang saya alami call center gak enak kal transaksi beli token banyak katanya via SMS tapi gak dikirim Dan diambil tanpa kejelasan Sangat kecewa Label syariah tapi mengambil uang dari nasabah Call center habis pulsa sengaja gak ada tanggapan Aplikasi yang sebaiknya dihilangkan Aplikasi yang harus nya sudah tidak beredar,Della Fika,1
Ok,Yimmy boelian dachban,5
APLIKASI MALING BELI TOKEN LISTRIK STATUS SUKSES TAPI NOMOR TOKEN DIKIRIM KE NO HP GAK MUNCUL LAPOR KE LIVECHAT YANG BALES BOT GAK ADA SOLUSI,Gugun Gunawan,1
Aplikasi tidak guna masah mau mengirim tdk bisa padahal saldo masih ad ko pas sudah kasih masuk nomor rekening bank oo saldo jadi kosong ap aplikasi ap ini jelek bangat buat ap mau di download rugi ngk guna lebih baik gunakan aplikasi dana saja lebih bagus dari pada aplikasi ini jelek bangat,Gugun Scout,1
Bagus dan terpercaya,Feri iràwan Irawan,5
Ok,Syamsir Putra,5
Keluhan pending trus bosku,Wahyu Wibisono,2
Isi kuota pending sampai sehari nggak jelas banget transaksi apapun bayar admin parah,tris gokil,2
Pusat bantuan nya sulit di pahami laporan token listrik gak masuk,Hanifa Hanifa,1
Aneh gimana sih untuk laporan keluahan ini transaksi berhasil tp dana belu masuk laporan pakai live chat gak myambung ap yg kita maunyabikin dongkolkayak org tolol kita laparan keluhan d live chat ny gak ad bantuannya sama sekaliooooii aplikasi linkaja cepat proses dana saya jgn buat dongkol,ALDO GAMING,1
Tolong perbaiki untuk sistem live chat dan proses penanganan nya jangan xjam Terlalu lama,AL 19 Channel,1
Bagaimana cara muncul riwayat transaksi yang masih pending udah beberapa kali keluar masuk apk tekan riwayat malah gk ada muncul tolong dong di perlancar,Riezky Muliandani,2
Moga bener syariah nya,Eko Suseno,5
Top up saldo dari bank nya sudah berhasil namun dari saldo di linkaja nya blm bertambah udh bikin pengaduan di live chat di minta bukti tf nya filenya gk bisa di krm Ribet,Khen Lastwibi,1
Aplikasi banyak masalah cs nya susah di hubungi,Dika Mujain,1
AWAS HATI JANGAN SEKALI KALIAN PAKE APLIKASI INI INI APLIKASI PENIPU UDAH BNYAK KORBAN NYA GUE TOPUP SAMPE SEKARANG GAK MASUK PADAHAL DI BANK BERHASIL HUBUNGI CS DARI SEGI MANAPUN GAK AKAN BISA BOT SEMUA ISINYA,Anonymous Jr,1
dulu sebelum upgrade semua transaksi mudah tapi sekarang banyak masalah mulai dari top up yang selalu gagal selalu ada notice saldo minimum tidak boleh kurang dari saldo rekening ini gimana sih maksudnya saldo masih ada dibilang sudah gak cukup payah tolong diperbaiki dan diperhatikan,KHAIRIL A INAN,5
Masak mw transfer di pending udah jam gak masuk apk sangat tidak bagus dan merugikan pengina parah,Sahril jr Aril,1
Susah hubungi customer service nya,imam abdul aziz,1
Aplikasi ga jelas SAMPAH Call Center ga bisa Live Chat responnya lamaaaaa sekali itu pun kalau di respon Alamat email juga ga jelas,suwaji faqod,1
Bab pas ada orang kirim uang ke LinkAja aplikasi ini malah di blokir gak bisa login,Miftakhul Fikri,1
mantap,Bella Bella,5
Link aja syariah Menentramkan karena sesuai syariah Yuk install temanteman Pengganti ewallet yg belum syariah,Banghamdi,5
Dana gak masuk live chat gk bsa masukkan file slow respon,Kecap Manis,1
Pelayanan live chat nya lama mungkin yg kerja d perusahaan itu cuman orang saja sudah tunggu jam agen nya gk ada respon mungkin agennya lagi bobo,Markus TKP,1
E WALLET MALING INI GUA TOP UP SALDO RB GA MASUK BGSAT,Yhon Lavindra,5
STOP GUNAKAN APLIKASI INI SUSAHNYA MINTA AMPUN TOP UP SALDO TIDAK MASUKCALL CENTER DI TELPON GAK ADA GUNANYA,utsla junardiansyah,1
Mantap,jefri anandatv,5
Maaf belum bisa beri bintang karena belum kenal ini baru mulai berkenalan dan menggunakan aplikasi ini terimakasih,Mbae Veronika,3
Sangat membantu dalam proses pembayaran,Dahlan Lasaki,5
Hati top up kartu uang elektronik lewat aplikasi ini saya x isi saldo emoney notifikasi nya sukses tp saldo tidak bertambah Dan susah untuk komplain Krn hanya bisa chat lewat Contac us yg tersedia dan disuruh menunggu entah sampai kapan Serta tidak bisa bicara dengan operator secara langsung Semoga ini jd kritik yg bisa membangun demi kebaikan aplikasi Terimakasih,GendonSoemidi Chanel,1
Aplikasi taikupgrade akun gak bisaaudah lama nunggu ujungujung nya gak bisaa babii,PERSIKATIM Official,1
najis email aktip tapi verifikasi ga ada,Reza yoga prayuda,1
Apk tai,Nafas Hidup,1
Semoga jangan Terulang Kembali Keluhan saya,Garnet,5
Nyoba,Linggar Saputra,3
Apk gak guna mau upgrad ke pull servis aja susah baru sekali upgrade kata nya udah beberapa kali upgrade sue apk sesat auto delet gak guna,Rahmat Trianna,1
Transaksi nya gagal terus udah coba x masih aja gagal mau sampai kapan kaya begini,Saya Baru,1
tolong di perbaiki biar update full servic nya cepat ga harus nunggu saya udh isi jta eh mau di tarik harus nunggu full servic nya di teraima dulu padahal saya isi dokumetasi benar tau gini mah mendigan ke dana aja,Muhamad Toyib317,3
bagus,Hermanus Manus,1
Upgrade ke full servis lama bngt gk selesai Padahal data sudah di kirim lengkao,LAWAS OFFICIAL,1
Aplikasi aneh Lupa pin diminta reset Terus di suruh login ulang Eh saldonya ikut ilang Saldo rebu Gak rekomended Mending apk yg lain aja Akhirnya uninstall Please jgn instal apk GK jelas ini ya,Muhammad sigit s Raden mas sigit,1
Verifikasi email nya ngak jelas lol,xbayu,1
Keren sekali,guntur black black,5
Jejeu,Achmad Murtado340,5
Sangatmendukung,Kamidin Propertydesigen,5
Baik,ddy S,5
Aplikasi pembayaran tapi seharusnya login ke akun hanya menggunakan nomor sebagai kode verifikasi karena banyak pengguna yang Gmailnya sudah dinonaktifkan google karena jarang aktif kan hp tolong diperbaiki update berikutnya soal login ke akun link aja,OCEAN _LG,1
Lancar transaksi,Ramanda Zulvietama,5
buat cs nya terlalu ribet untuk pengaduanmuter gaada penjelasansaya mau mengajukan keluhan kok di tolak terus baru aja kirim lwat email kok sudah di tutup,ANGGI Wahyu,1
Aplikasi babi Status di aplikasi masih di proses Tapi respon di email udah sukses Saldo hilang sia sia,Peter Chong,5
Sebenarnya enak pakai linktapi sekarang saya tidak bisa masuk ke link,Debi Rahayu87,3
Bagus sih jelek nya sulit kalo kartu hilang gak praktif ganti no hp nya ribet,Irwan hidayat,1
Kak saya mintak tolong kenapa saya mau masuk linkaja GK bisa menampilkan menu awalmelainkan akun saya menampilkan verifikasi akun Emil sayasedang kan Emil yg saya daftar udah benar tetapi verifikasi memintak kode emilnyabantu kak kode Emil saya berapa,Adi putra nopriyanto,5
Aplikasinya sangat ribet mau mau ganti nomor aja harus datang ke GraPARI mau hapus akun harus ngisi formulir giliran udah ngisi dan chat cs malah GK urus urus saran saya permudah saja penghapusan akun tanpa cs mungkin hapus akun dengan verifikasi wajah saja sudah cukup,Ayam Ayam,1
Gak becus masa dana gua ilang di sini keamanaan nya kurang cs kek titid di telpon cma jawab o doang nama nya rifki gak nyeselesaiin masaah malah bikin pusing,Fitra Irawan,1
Bgs sekali,Miswandi Wandi,2
Upgrade aja susah gimana mau pake link aja,Tommy Napitupulu,1
Upgrade nya terlalu lama,saiful ali,5
Kenapa tidak bisa daftar pakai nomor HP Selalu gagal,King Golan,1
Mengapa upgrade saya belum di setujui sedangkan saya sudah top up bagaimana menggunakan nya jika tidak bisa di upgrade aplikasi nya,Rizky Aditya,2
Apasih dah uninstall hapus data kok kode tiket muncul otomatis terus pas buka aplikasi mana gk bisa diclose muncul lagi muncul lagi,Dzaki Buchori,1
Akun linkaja terbelokir sudah hari sampai saat ini pun belum berhasil di gunakan sudah TLP CS dan mengikuti cara cara yg di anjurkan oleh CS tp belum bisa terbuka mohon pihak linkaja bisa membantu,PUTRI RANIAA,3
sippp,Ahmad Nazril rashad,5
Live chat gapernah sekalipun terhubung jadi kalo ada kendala apa apa susah untuk menghubungi live cht di email email link aja sudah tidak aktif di ig sama suruh live chat lewat aplikasi setelah di aplikasi susah terhubung Parah sii,Ilham Gita,1
Tolong untuk aplikasi link aja balikin uang saya pas transaksi uang nya ngak masuk tpi saldo terpotong,Nizamsel,1
Sangat bagus,Cuplis Setiyawan,5
Good,wahyu harimaulana,5
Bismillah semoga bermanfaat,Canda Irawan,5
Mantap,PUT PNC,5
LinkAja mantapp,Chaidir Achmad,5
Pelayanan dan penanganan fitur live chat sangat buruk Live chat hanya botrobot yang menjawab dengan otomatis Saldo terpotong dan tidak ada refund sampai hari ini tidak ada kejelasan padahal linkaja salah satu dompet digital ternama namun banyak keluhan pengguna atau masyarakat yang tidak bisa ditangani dengan baik LIVE CHAT TIDAK BERGUNA,Andi Ono,1
Samgat bagus,Jahid Mujahid,5
Untuk di upgrade nya terlalu lama di proses makanya saya kasih bintang,Mila Buton,1
Kenapa akun lama saya hilang di link ajapadahal saldo saya masih ada,Theresia Raba,1
Sering gangguan,Tengku Azhari Arifin,1
Update,Azril Ilham,5
Bagus membantu,Juhdinor ST,5
Aneh pokoknya buat lihat pesan notif pada linkaja tiba Koneksi terputus padahal buat download game berat aja lancar mbps di wifi nah di apk ini koneksi bisa terputus pokoknya bikin kesel,Zack Nand,1
Saya kecewa dengan link aja pernah deposit rb di bank BRI sudah terpotong tapi saldo tidak masuk coba ke CS nya ga jelas minta upload struk transaksi tapi tidak bisa di upload Jujur aja link aja ga proporsional kalah,kang aep,1
Apliaksi EROR datar Suruh ISI nama Lengkap Udah di ISI tapi malah EROR trus minta Isi nama lengkap,Surya Aquarius Zibank,1
Kenapa top up saldo di indomaret tidak bisa,may alifia santoso,3
APLIKASI TERBURUK PALING BURUK,margokayuares 1982,1
Sudah tauh nomor yg di tuju sudah tidak aktip dan tidak digunakan lagi tetap saja dana yg keluar di transaksikan dan yg parah nomor yg di tujuh juga tidak jelas apa dan siapa dan apakah benar juga salah Aplikasi ini menjeebak Karna Tidak sesuai syariah tidak bagus sperti app lain nyasperti BriMo dan App DANA rating teratas,heri liza,1
Aplikasi paling jelek yg pernah ada tarik uang di atm uang tdk kluar tp saldo terpotong pengaduan ke CS bkin hbis pulsa ga ada jawaban email ga bisa di aplikasi diarahkan untuk live chat tp tdk ada penyelesaian sdah mnggu saldo tdk kembali klo bukan karena sebagian gaji masuk kesini sdah kuhapus ini aplikasi tlg diperbaiki Dlu komplain paling lama hari sdah ada penyelesaian skrg bukannya makin cepat tp mkin tdk jelas,Dian Purnama Sari,1
Ok,Riko Bluebird,5
Mantap,Amstronx bukber,4
Sejauh ini aman aja,Antonio Niguel,5
Saya Suka Sama Aplikasi ini,Iwan Ridwan,5
Adain fitur pembuatan kartu seperti e money Min buat naik transportasi Dll Selesai buat kirim ke alamat pengguna,Mochamad Ir,5
Ok,Sazali Anwar,5
Aplikasi jelek di update bukannya makin bagus malah lemot ribet,Jumatia Dhana,1
Mantap bisa ambil di ATM nega,Vivo Y12,5
Ok,Busamman Busamman,5
Aplikasi ini menipu saya uang saya kepotong dan untuk mengakhiri layanan saja susah,Happsari Farm,1
Topup emoney tapi saldo tidak terupdate padahal saldo sudah terpotong Sudah ke pusat bantuan tapi tidak ada respon ataupun solusi Tidak ada media sosial juga untuk melakukan pelaporan,Fellycia Mantiri,2
Baru kali ini beli token listrik sampai hari belum di kirimkirim padahal transaksi sukses hub call center katanya pengaduan semua di alihkan ke live chat Kita masuk di live chat gak bisabisa Sampi di arahin konfirmasi ke operator selular dan gak ada masalah dari operator selular Makin aneh aja sekarang sudah hampir bilan masih gak ada kejelasa,SAM J,1
rame ramai demo di aplikasi ini karna aplikasi sampah,Nyimas Yunie,1
cara daftarnya terlalu ribet,sariaspar asri,1
pelayanan CS slow responsangat mengecewakan tdk ada nomor yg bisa dihubungilive chat susah untuk dihubungilink aja bikin kecewa pengguna,Andi Chaerul,2
Tf masak admin gak masuk akal,Sey,1
Aplikasi yg sangat membantu saya,Fikri Abi,5
Kalau menciptakan apk untuk mainmain bikin status apk game bukan apk keuangan linkaja,Yohan Freddy Harahap,1
Jadi kalau ada yang,Sigit Walsito,5
Klo ada kendala misal top up emoney tidak bs masuk lgsg aja lapor di livechat akan diproses max x jam Thanks,Fariz Hasbullah,4
Akun saya di retas dan sudah melakukan pengaduan via live chat tetapi tidak ada tanggapan sama sekali,Ari Prandiansyah,1
Aplikasi kurang update saran jangan pakai link aja,Yogy Yunanto,1
Sangat menyesalkan aplikasi linkaja untuk keluhan transaksi yang mengalami kendala susah mecahkan permasalahan nya dalam bertransaksi,pejuang_ kaleng,2
Sangat baik,"Yuyun Widaryanto,Spd",5
Tolong bantu saya akun link aja di retas orang lain,Ari E,5
kenapa mau aktifkan payleter di suruh update aplikasi versi padahal sudah di update aplikasi terbaru aneh,Muhamad Arsyad,2
Ngga ngerti lagi,Neng Siti,1
Hari ini kecewa dgn linkaja Mau bayar tagihan Indihome tapi yg ada menu pemasangan Indihome baru Preet lah kamu bregsek Mohon maaf terpaksa pindah ke lain aplikasi,Amin Rauf,1
Apl nyah butut ngga kaya apl tetangga walau pun ganti hp sangat mudah KLO ini krim kode otp lewat gmail sangat MEMBAGONGKAN Bukan nyah mempermudah planggan malah tmbah sulitapl tetangga lbih simpel ga kaya LINKAJA sangat burik bagi yg blm daptar jgn daptar di apl ini mnding yg lain lbih simpel dn mudah,Imanuel Horis,1
Aplikasi gk jelas pusban chat robot malez apk ngaco,Ahmad anis,1
Masukannya saat masukkan pin pembayaran harusnya sudah pake sidik jari jangan tulis pin di spbu banyak kamera untuk kenyamanan dan keamanan pengguna,Ali Machrus,3
Aplikasi sampah,Adi Vanda,1
Sebaiknya tersedia fitur hapus Akun dan ganti nomor telepon sendiri biar gak lama ngantri berjamjam chat ke CS Jadi saya malas menggunakan aplikasi ini lagi dan saya tidak akan menggunakan aplikasi ini lagi,Zaenal Abidin,1
Baru kali ini kecewa setelah memakai aplikasi ini bertahunsaya mentransfer yang lalu dan pending saldo pun terpotong gakada solusi hubungi cs pun hanya template Hati jika menggunakan aplikasi ini gays,Putri Sulistian,1
Mntap,Gerakan Milenial Pataba,5
Klo ganti nmr bisa gk,Pekanbaru Riau,5
sangat bagus,Agi Hanafi,5
App yg bermasalah udah motong trx tapi hasilnya nihil,Indah Sartika,1
Susah kirim uang nyadan tidak ada pemberitahuan sama sekali,muhlisin,5
Saya tidak bisa update aplikasi terbaru,Muhammad Riyadi,5
Jozz,Herry efrizall Efrizall,5
Biaya admin dari link aj syariah ke bank lain kwadaw mahal bnr,Gogo Gainrianto,3
Mau bayar apapun jadi lebih mudah,Rahmat Lutfi,5
Link aja sering eror,agus wahyudi,5
Mau coba klu bagus tak ksih bntang,Meggie Maulana,3
Upgrade ke premium lama,Gabriel Pratama Putra,1
Kenapa saya nggak bisa untuk mengganti nomor hp lama saya yang sudah terblokir ke nomor baru,Chen Changan,3
Saya transaksi gagal tapi uang saya gak balik,Nafila Sevenfoldism,1
klo bisa kirim ke rekening bank dan isi dari rekening bank aku pasti pake lah,danlop wara,5
Aplikasi sering keluar sendiri hp udah ram aplikasi rusak,Rifky nanang Wahyudi,1
Untuk komplain cs gak ada Punyak q nyantol rb kon gak ada tanggapan sama sekali,Ahmad Faisol,1
Pembayaran gagal dibilang suksesjangan dipakai lagiaplikasi seperti ini Unistall linkAja,Wayan Mario,1
Dulu apk ini andalan saya karna tidak susah melapor kalau lagi ada kendala tapi sekarang susahnya minta ampun live chatnya juga tidak berguna apalagi custemer servisnya tidak membantu sekali sudah saya lakukan apa yang dia suruh tapi sampai sekarang tidak ada komfirmasi Uang saya yang di transfer istri saya dari tanggal oktober sampai sekarang belum masuk juga Ke cewa sama apk ini,Suaib Ambas,1
Aplikasi penipu Pelayanan buruk Uang anda akan hilang jika pakai aplikasi ewallet ini Karena kalau sudah keluar susah untuk login kembali jika email anda hilang,Palak Batu,1
aplikasi penipu pelayanan sangat buruk uang anda akan hilang pakai aplikasi ini karna susah login ke akun,Sindi Sefita nova,2
Sangat bagus,Dedi Ferdian,5
Knpa verivikasi login ke email Email saya lupa kata sandi jadi gabisa masuk link aj Udah bicara sama cs link aj nggak ada respon yg bener padahal udah lewat x jam Tetap email saya gabisa di ubah Knpa ya Cs nya nggak pada bener parah Dan pelayanan nya ancur benar jgn download nanti nyesel,Septiano SY,1
Aplikasi kek eee kesel gue kenapa telkomsel harus kerjasama dengan aplikasi kek ee,rahmad rahmad,1
Kembalikan Uang Saya LINKAJA,Fery Fadli,1
Kaya bank inimah diisi saldo malah habis ternyata ada biaya layanan uang kita hilang,Rudi Karyadi,1
Kalaw lagi pemeliharaan sistem setidaknya ada di cantumkan di apk nya biar kami tau klw sementara tidak dapat transaksi ini ma sudah di top up ujungnya kaga bisa transfer Sementara lagi butuh banget Nyesal da jadinya top up Besok Klw pemeliharaan sistem di cantumkan di apk nya,Nathan 1995,1
Min bantu saya untuk menghapus semua daftar transaksi saya di link aja plisssss Bantu ada in tombol hapus untuk menghapus daftar transaksi di aplikasi link aja Maaf saya kasih bintang dulu,Fakhrul Rozi,1
Nggak ada informasi pemotongan saldo saat topup Waktu topup saldo dipotong jadi kurang saldonya,Faruk Nasifudin,1
Aplikasi ga guna Buka ke halaman utama aja gabisa,Kresnadwiyana,1
Cs Link aja ga pernah di gajih yaa mau minta bantuan buat login karena emailnya lupa susah amat di hubungi di live chat nungguin sampe jam ga ada respon respon,dedeh sutia,1
Rugi banget udah top up gak taunya pas login pake emailmana emailnya gak aktiff Gk bsa masuk,sri susiyanti,1
